t,Tin,Tin_amb,Tout,T4,T5,T6,T7,T8,note,Tset,duty
2022-01-20 11:19:24,21.037220001220703,21.458958096170377,21.069453398426226,22.75407416623863,23.239821811443058,22.048050989107068,21.504244283876083,21.030878475692614,,0.0,0.0
2022-01-20 11:19:26,21.033540725708008,21.458958096170377,21.069453398426226,22.75407416623863,23.239821811443058,22.048050989107068,21.504244283876083,21.04194154350134,,,
2022-01-20 11:19:26,21.033693313598633,21.455390468984923,21.069603744736813,22.754225468920204,23.236010536787383,22.05557258407015,21.516220246102556,21.027341811540868,,,
2022-01-20 11:19:28,21.033693313598633,21.455390468984923,21.069603744736813,22.757921850887723,23.23998662332006,22.048201917733454,21.508345836571785,21.031031412520797,,,
2022-01-20 11:19:28,21.037487030029297,21.45922629529357,21.073389046151455,22.761729315836646,23.24011023222781,22.04831654706995,21.512406557483555,21.04589687222024,,,
2022-01-20 11:19:29,21.037487030029297,21.45922629529357,21.073389046151455,22.758036764316763,23.236134145695132,22.052001880238297,21.512406557483555,21.03483189270116,,,
2022-01-20 11:19:30,21.02644920349121,21.45922629529357,21.073389046151455,22.74695336408566,23.236134145695132,22.052001880238297,21.512406557483555,21.042209182950664,,,
2022-01-20 11:19:31,21.02661895751953,21.466843922188197,21.066216194953977,22.754512752492808,23.23631955905676,22.048488491074693,21.508650033362056,21.03500585834322,,,
2022-01-20 11:19:32,21.033977508544922,21.466843922188197,21.06988921241514,22.747123819005406,23.256189690977838,22.048488491074693,21.504711807802074,21.03500585834322,,,
2022-01-20 11:19:33,21.03765869140625,21.470565908581243,21.077231441101766,22.76190168598021,23.24426761182519,22.052171913754098,21.51258825892204,21.03500585834322,,,
2022-01-20 11:19:34,21.04149055480957,21.470720267788835,21.066370347500275,22.74727895213461,23.236484370933763,22.048641330190023,21.50487513493779,21.0425322620002,,,
2022-01-20 11:19:35,21.03045082092285,21.46327822449284,21.066370347500275,22.758362352365715,23.24046045746644,22.052326663358368,21.50881540208697,21.03515688346105,,,
2022-01-20 11:19:36,21.03413200378418,21.478164240574923,21.066370347500275,22.74727895213461,23.24046045746644,22.044955997021674,21.512751586057757,21.031471105901826,,,
2022-01-20 11:19:37,21.03045082092285,21.470720267788835,21.066370347500275,22.750971503654497,23.244432423702193,22.048641330190023,21.51668981161774,21.038846484440977,,,
2022-01-20 11:19:38,21.03424644470215,21.467115980291577,21.066484534571607,22.75108641708354,23.244556032609946,22.05981195903156,21.512876122998744,21.035271586082185,,,
2022-01-20 11:19:39,21.034399032592773,21.474712382795165,21.06663678400005,22.75862856847633,23.248694870871162,22.048906888152903,21.524852085225216,21.0464875907191,,,
2022-01-20 11:19:40,21.034388542175293,21.480285714934254,21.081311725784012,22.75861994996915,23.25464560970517,22.050741912781312,21.516966446953862,21.040948409973325,,,
2022-01-20 11:19:41,21.02703857421875,21.474712382795165,21.073977109568816,22.751239634988927,23.244720844486945,22.041536221816212,21.50909918298528,21.042799901449524,,,
2022-01-20 11:19:42,21.030851364135742,21.474847447101805,21.066770002249935,22.75137561587996,23.24089102849511,22.04535719969941,21.517118545349,21.035560254345384,,,
2022-01-20 11:19:43,21.02717399597168,21.482291419887893,21.063098887906623,22.74398476716874,23.244865054879323,22.04904253286776,21.509242094229034,21.035560254345384,,,
2022-01-20 11:19:44,21.027307510375977,21.486148470587583,21.074245449186442,22.751509681547176,23.25295731804013,22.052861600262016,21.525139949301916,21.043069452609195,,,
2022-01-20 11:19:45,21.038345336914062,21.49731635925681,21.074245449186442,22.76259308177828,23.25295731804013,22.04917626709367,21.521199682152737,21.04675714187877,,,
2022-01-20 11:19:46,21.034835815429688,21.49376609748221,21.07808784413675,22.751680136466923,23.249168705017542,22.05303354426676,21.525321650740402,21.04323959483055,,,
2022-01-20 11:19:47,21.027612686157227,21.501345134574944,21.07454804492547,22.75920313562154,23.24931291540992,22.04579661215598,21.525464561984155,21.039685725285636,,,
2022-01-20 11:19:48,21.038650512695312,21.501345134574944,21.070878833700018,22.76289760236524,23.253286941794133,22.053167278492673,21.52152633642417,21.035998036016057,,,
2022-01-20 11:19:49,21.02951717376709,21.503274624669835,21.069108934094377,22.746340492464103,23.247398007414002,22.045863479268935,21.51569045370607,21.036065901733565,,,
2022-01-20 11:19:50,21.03525733947754,21.520246419544495,21.071164301378346,22.75210340093056,23.2496219376793,22.04608318549722,21.51395816527287,21.03997439354883,,,
2022-01-20 11:19:51,21.028013229370117,21.516640202557145,21.071280391567534,22.7559127811033,23.249747606735514,22.046197814833715,21.51801888618464,21.040089096169968,,,
2022-01-20 11:19:52,21.03525733947754,21.535134365116676,21.078506530064967,22.75210340093056,23.257569990447728,22.04608318549722,21.529711067512807,21.047349772087983,,,
2022-01-20 11:19:53,21.035371780395508,21.538972120915414,21.074951505910843,22.7559127811033,23.253721633119728,22.05356848117041,21.52589533730461,21.040089096169968,PID is off,,
2022-01-20 11:19:54,21.035524368286133,21.554014425695183,21.078772966564742,22.756064083784874,23.257858411232483,22.057406653454084,21.52605662285113,21.036552432018222,,,
2022-01-20 11:19:55,21.024658203125,21.561632052589815,21.071602018485116,22.756238369152257,23.26201991112679,22.05757859745883,21.530180633027992,21.04041408692986,,,
2022-01-20 11:19:56,21.035696029663086,21.569076025375903,21.071602018485116,22.752543902408554,23.25407185835836,22.050207931122134,21.522304181908027,21.04041408692986,,,
2022-01-20 11:19:57,21.028451919555664,21.569191794781595,21.068045091213136,22.756353282581298,23.25419546726611,22.054007893626977,21.522426677259812,21.03684110028142,,,
2022-01-20 11:19:58,21.030366897583008,21.576712947171483,21.069956773099015,22.75273446717838,23.258249839440364,22.050398980016293,21.52841465837305,21.038760457475124,,,
2022-01-20 11:19:59,21.028602600097656,21.57679012677528,21.06819734064158,22.752810118519168,23.258332245378863,22.05047539957396,21.51864973724635,21.040679814668827,,,
2022-01-20 11:20:00,21.02875518798828,21.576942556492774,21.068347686952166,22.749268869680858,23.25452097072319,22.04694290552094,21.526689515502035,21.04452044076659,,,
2022-01-20 11:20:01,21.03622817993164,21.588226214567698,21.07580410271012,22.760467183341003,23.26656871893205,22.054428201194128,21.526812010853824,21.044635143387726,,,
2022-01-20 11:20:02,21.039907455444336,21.591946271470647,21.07580410271012,22.7567727165973,23.25862066616362,22.050740957536842,21.530750236413805,21.04094745411815,,,
2022-01-20 11:20:03,21.025344848632812,21.580936600989197,21.075960158374272,22.760622316470208,23.258787538189083,22.04352695129336,21.53091560513872,21.041102302656686,,,
2022-01-20 11:20:04,21.03655433654785,21.58855422788383,21.07613143898127,22.757100219870072,23.25897295155071,22.051069561634797,21.531099348166403,21.044962045857968,,,
2022-01-20 11:20:05,21.03655433654785,21.584834170980876,21.07613143898127,22.76079468661377,23.26692100431914,22.058440227971488,21.531099348166403,21.05233742439712,,,
2022-01-20 11:20:06,21.036666870117188,21.577504038110387,21.079914837278057,22.757215133299113,23.267044613226894,22.06223827998739,21.543034478608945,21.048764437748684,,,
2022-01-20 11:20:07,21.038661003112793,21.57207541772841,21.076395972363187,22.7573683512045,23.26323539871968,22.060549407763016,21.537292508993882,21.04707352994208,,,
2022-01-20 11:20:08,21.02961540222168,21.56292481095339,21.07654822179163,22.75382710236619,23.259424124064005,22.055173291881353,21.531546456200427,21.041693021155545,,,
