t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,duty
2021-05-24 11:11:07,24.455576242601854,25.292590822177523,23.83375825597554,23.85359488535306,23.230775340175068,22.9892578125,23.660701172940612,22.914379619284333,,0.0
2021-05-24 11:11:09,24.452481240912988,25.29325006968553,23.82700276707804,23.85424819389593,23.22768601624576,22.9898681640625,23.657613988788786,22.90765019454719,,
2021-05-24 11:11:09,24.460325997668924,25.29374450531654,23.834828129782835,23.850785658618726,23.231845897972352,22.990325927734375,23.66922180119965,22.90807649294683,,
2021-05-24 11:11:10,24.446168663210948,25.28645982035304,23.828072640885335,23.84356659922002,23.225055502801002,22.98358154296875,23.651223517594506,22.897693081927077,,
2021-05-24 11:11:11,24.45401341996688,25.290942703407502,23.82853115823132,23.84800909731153,23.22551431328555,22.976654052734375,23.65168659521728,22.912826675114225,,
2021-05-24 11:11:12,24.45447307368305,25.291437139038507,23.825321536809433,23.84849907871868,23.233375266254185,22.980804443359375,23.667029900451855,22.90226056478034,,
2021-05-24 11:11:13,24.44754762435945,25.28398764219801,23.82574948633235,23.845036543441473,23.226431934254652,22.977569580078125,23.645172636656927,22.899063326783054,,
2021-05-24 11:11:14,24.448160495981007,25.284646889706018,23.8300595493846,23.845689851984343,23.223373197690982,22.978179931640625,23.6569656801169,22.907010746947734,,
2021-05-24 11:11:15,24.448773367602566,25.27732924236712,23.8233040604871,23.842423309269996,23.223984945003714,22.978790283203125,23.65758311694727,22.907619744661503,,
2021-05-24 11:11:16,24.44163341321142,25.277625903745726,23.823579170894693,23.834812264745572,23.220559160052403,22.97540283203125,23.654125470697224,22.89318649884519,,
2021-05-24 11:11:17,24.44224628483298,25.282273598677186,23.813124975406257,23.8394180899728,23.21379935224669,22.9649658203125,23.643567300897978,22.89011106039066,,
2021-05-24 11:11:18,24.4390287088198,25.2907119667797,23.8320158900608,23.847780439321525,23.229001272968137,22.9727783203125,23.651470492326652,22.901590667295196,,
2021-05-24 11:11:19,24.443318810170705,25.29532669933576,23.828928539931173,23.844481231180037,23.233314091522914,22.973388671875,23.659558914804435,22.902199665008965,,
2021-05-24 11:11:20,24.451316784832027,25.288042014372262,23.82587175762461,23.849087056407264,23.23392583883565,22.98504638671875,23.6676164654407,22.90280866272273,,
2021-05-24 11:11:21,24.45202158719682,25.292772115242226,23.837625085593338,23.849838361231562,23.232763518941454,22.9783935546875,23.65900322165711,22.907193446261864,,
2021-05-24 11:11:22,24.44901851625119,25.293513768688737,23.834614155021374,23.85450951731308,23.2353022702893,22.97906494140625,23.665270205485314,22.91154777991531,,
2021-05-24 11:11:23,24.456985847331435,25.298128501244797,23.83519494365962,23.855130160428804,23.243254985354845,22.990692138671875,23.66959226329787,22.91212632774339,,
2021-05-24 11:11:24,24.45750678820976,25.302644346674658,23.835714596651737,23.85960532394746,23.240073899328628,22.98748779296875,23.655205985150364,22.912613525914406,,
2021-05-24 11:11:25,24.45419728145335,25.295128925083358,23.83241327176065,23.852157606558748,23.240471535081905,22.9879150390625,23.65934281191381,22.91669381059665,,
2021-05-24 11:11:26,24.454810153074906,25.291799725167913,23.833024628221963,23.860683283043194,23.24108328239464,22.988525390625,23.659960248744174,22.90259551352291,,
2021-05-24 11:11:27,24.455300450372153,25.30422654069388,23.837181852158885,23.85725341319313,23.237871609002784,22.99267578125,23.667894312014365,22.906767147862226,,
2021-05-24 11:11:28,24.448528218953943,25.29694185573038,23.834125069852323,23.85395420505164,23.234812872439115,22.98223876953125,23.657336142215122,22.907376145575995,,
2021-05-24 11:11:29,24.456526193615268,25.30158955066184,23.838404565081508,23.866432398220443,23.235424619751846,22.98284912109375,23.672833806657287,22.911639129572375,,
2021-05-24 11:11:30,24.45534641574377,25.302314722920652,23.83725827171655,23.863231186360384,23.245319632535324,22.983535766601562,23.675380733582543,22.91049725885906,,
2021-05-24 11:11:31,24.458027729088084,25.29921625963301,23.82886740428504,23.8601606362089,23.240593884544452,22.980682373046875,23.67061103406797,22.9094771876885,,
2021-05-24 11:11:32,24.458518026385327,25.299743657639418,23.840391473580773,23.852810915101617,23.237382211152596,22.988525390625,23.67113585537378,22.91361837214212,,
2021-05-24 11:11:33,24.44785406017023,25.29624964584697,23.833483145567946,23.857220747765986,23.245212576755595,22.98895263671875,23.675303553978747,22.906736697976537,,
2021-05-24 11:11:34,24.45217480510221,25.29690889335498,23.83776264079713,23.853921539624498,23.23475169770784,22.982208251953125,23.675890118967594,22.907345695690307,,
2021-05-24 11:11:35,24.448926585507955,25.297370366610586,23.83452245155218,23.858331372288863,23.246252547187243,22.986328125,23.672617703766658,22.904087557921645,,
2021-05-24 11:11:36,24.453063468953466,25.293909317193542,23.838649107666033,23.858821353696015,23.239339802553346,22.986785888671875,23.673080781389434,22.904544306206972,,
2021-05-24 11:11:37,24.464769316925214,25.298524049749602,23.839260464127346,23.859474662238885,23.251024176226572,22.987396240234375,23.684873824849404,22.91617616253995,,
2021-05-24 11:11:38,24.45416663787227,25.306995380227512,23.843448255887335,23.85999730907318,23.236739876474225,22.9952392578125,23.68163228148999,22.912978924542667,,
2021-05-24 11:11:39,24.4531553996967,25.286031309472836,23.83322331907189,23.85299057495091,23.237581029029236,22.979507446289062,23.673173396913988,22.90462043092119,,
2021-05-24 11:11:40,24.44840564462963,25.28095510366117,23.83400279856006,23.85385620877021,23.234690522976567,22.97845458984375,23.66465276865495,22.89991592358233,,
2021-05-24 11:11:41,24.445188068616453,25.28540502434023,23.8271250383703,23.834648937609852,23.227808365708306,22.97894287109375,23.66514671811924,22.900372671867657,,
2021-05-24 11:11:42,24.445647722332623,25.27400004245168,23.827583555716284,23.84696380364294,23.224566104950814,22.9720458984375,23.658169681936116,22.897175433870373,,
2021-05-24 11:11:43,24.427629296658832,25.28639389560224,23.816945953289455,23.839548751681374,23.225024915435363,22.97613525390625,23.65486639489366,22.8976321821557,,
2021-05-24 11:11:44,24.443012374359924,25.291008628158302,23.821256016341707,23.852026944850177,23.236678701742953,22.97674560546875,23.659219324547735,22.89090275741856,,
2021-05-24 11:11:45,24.43976415476567,25.279603646269752,23.82171453368769,23.84856440957297,23.22606488586701,22.973541259765625,23.65968240217051,22.902351914437407,,
2021-05-24 11:11:46,24.440407669968305,25.284251341201212,23.829723303330876,23.85320290022734,23.22300614930334,22.966796875,23.656595218018683,22.90299136203686,,
2021-05-24 11:11:47,24.448252426724242,25.288734224255673,23.830181820676863,23.84998535565371,23.22739543627221,22.98199462890625,23.657058295641455,22.89976367415389,,
2021-05-24 11:11:48,24.437925539901,25.277609422558026,23.82538267245556,23.85085098947301,23.228206001461583,22.971694946289062,23.654079162934945,22.89499826704365,,
2021-05-24 11:11:49,24.446076732467713,25.28636093322684,23.8242822308252,23.851340970880162,23.228664811946132,22.97979736328125,23.65113090206995,22.893917296101712,,
